time,open,high,low,close,volume
1769587200000,89134.35000000,89258.02000000,89106.39000000,89146.01000000,153.08579000
1769588100000,89146.00000000,89167.78000000,88999.73000000,89026.70000000,171.42414000
1769589000000,89026.70000000,89112.00000000,89001.27000000,89097.60000000,46.82648000
1769589900000,89097.61000000,89097.61000000,88833.65000000,88925.47000000,144.11794000
1769590800000,88925.47000000,89009.46000000,88861.10000000,88944.00000000,102.51544000
1769591700000,88944.00000000,89016.03000000,88849.99000000,88994.87000000,85.51154000
1769592600000,88994.88000000,89444.41000000,88993.43000000,89319.28000000,159.83420000
1769593500000,89319.28000000,89567.26000000,89273.26000000,89567.25000000,143.08925000
1769594400000,89567.25000000,89616.48000000,89433.37000000,89567.26000000,358.87956000
1769595300000,89567.25000000,89703.87000000,89330.22000000,89341.07000000,156.43887000
1769596200000,89341.07000000,89500.01000000,89341.07000000,89493.90000000,99.34628000
1769597100000,89493.91000000,89510.00000000,89403.76000000,89403.77000000,73.78956000
1769598000000,89403.76000000,89471.26000000,89313.13000000,89332.26000000,90.73094000
1769598900000,89332.26000000,89461.41000000,89314.14000000,89456.89000000,97.43472000
1769599800000,89456.89000000,89670.00000000,89352.88000000,89667.52000000,227.84680000
1769600700000,89667.51000000,90156.72000000,89605.88000000,90080.00000000,676.20240000
1769601600000,90079.99000000,90176.88000000,89898.16000000,89928.86000000,429.03788000
1769602500000,89928.86000000,89982.30000000,89790.00000000,89867.70000000,121.15063000
1769603400000,89867.70000000,90000.00000000,89803.69000000,89908.70000000,151.96323000
1769604300000,89908.70000000,90030.28000000,89790.00000000,89998.69000000,244.63609000
1769605200000,89998.69000000,90363.09000000,89969.42000000,90179.26000000,368.60385000
1769606100000,90179.26000000,90299.75000000,90051.76000000,90140.73000000,118.66665000
1769607000000,90140.73000000,90488.00000000,90100.59000000,90415.58000000,648.49230000
1769607900000,90415.57000000,90467.48000000,90172.94000000,90257.91000000,349.71515000
1769608800000,90257.91000000,90276.78000000,90142.85000000,90149.73000000,174.75111000
1769609700000,90149.72000000,90182.05000000,89937.00000000,90010.86000000,149.12346000
1769610600000,90010.85000000,90147.45000000,89640.01000000,89710.71000000,379.56688000
1769611500000,89710.71000000,89774.69000000,89460.01000000,89617.27000000,294.29576000
1769612400000,89617.27000000,89849.75000000,89090.00000000,89101.77000000,314.04408000
1769613300000,89100.00000000,89344.06000000,88904.61000000,89267.94000000,391.38466000
1769614200000,89267.94000000,89540.36000000,89230.73000000,89500.01000000,149.84616000
1769615100000,89500.01000000,89634.20000000,89317.68000000,89479.66000000,143.60886000
1769616000000,89479.66000000,89523.00000000,89248.61000000,89264.94000000,139.23125000
1769616900000,89264.94000000,89758.00000000,89249.75000000,89748.93000000,177.19678000
1769617800000,89748.92000000,89830.00000000,89470.47000000,89552.10000000,314.78731000
1769618700000,89552.11000000,89753.42000000,89510.00000000,89629.66000000,113.64777000
1769619600000,89629.66000000,89791.19000000,89583.31000000,89727.90000000,90.98916000
1769620500000,89727.90000000,89746.80000000,89560.00000000,89593.88000000,58.56994000
1769621400000,89593.88000000,89990.60000000,89277.21000000,89857.68000000,236.06467000
1769622300000,89857.68000000,90600.00000000,89831.82000000,90169.88000000,537.70258000
1769623200000,90169.89000000,90178.91000000,89498.25000000,89816.50000000,404.08017000
1769624100000,89816.51000000,89945.33000000,89710.00000000,89770.32000000,103.74498000
1769625000000,89770.32000000,89817.80000000,89579.00000000,89640.01000000,76.17419000
1769625900000,89640.00000000,89665.88000000,89312.88000000,89546.24000000,164.51213000
1769626800000,89544.00000000,89719.58000000,89073.20000000,89361.26000000,448.02234000
1769627700000,89361.26000000,89627.38000000,89277.37000000,89403.69000000,90.39693000
1769628600000,89403.69000000,89550.00000000,89006.36000000,89039.30000000,197.18046000
1769629500000,89040.00000000,89594.93000000,89040.00000000,89402.58000000,157.78347000
1769630400000,89402.57000000,89624.59000000,89332.00000000,89584.86000000,72.12445000
1769631300000,89584.86000000,89896.00000000,89469.95000000,89791.55000000,221.49125000
1769632200000,89791.55000000,89791.56000000,89153.84000000,89234.80000000,174.94868000
1769633100000,89234.80000000,89257.65000000,89010.00000000,89130.63000000,122.38186000
1769634000000,89130.63000000,89211.49000000,88878.01000000,89211.49000000,174.87905000
1769634900000,89211.48000000,89277.40000000,89150.00000000,89178.99000000,52.82921000
1769635800000,89178.99000000,89490.24000000,89068.13000000,89426.09000000,102.28899000
1769636700000,89426.08000000,89478.01000000,89318.90000000,89412.17000000,51.50269000
1769637600000,89412.18000000,89479.04000000,89270.00000000,89292.61000000,45.28510000
1769638500000,89292.61000000,89292.61000000,89138.00000000,89285.77000000,38.77405000
1769639400000,89285.78000000,89300.00000000,89196.62000000,89259.62000000,30.39822000
1769640300000,89259.63000000,89415.50000000,89259.63000000,89396.15000000,41.77781000
1769641200000,89396.15000000,89454.00000000,89348.22000000,89350.02000000,63.41212000
1769642100000,89350.01000000,89471.41000000,89260.14000000,89298.18000000,38.05391000
1769643000000,89298.17000000,89335.90000000,89209.48000000,89313.55000000,54.87894000
1769643900000,89313.54000000,89399.36000000,89234.78000000,89299.99000000,76.80446000
1769644800000,89300.00000000,89348.00000000,89100.00000000,89100.01000000,108.02015000
1769645700000,89100.00000000,89149.58000000,89006.03000000,89032.57000000,140.54936000
1769646600000,89032.58000000,89149.96000000,88963.62000000,88969.86000000,81.62558000
1769647500000,88969.85000000,89150.00000000,88900.00000000,89143.91000000,101.01776000
1769648400000,89143.92000000,89159.99000000,89012.42000000,89106.05000000,47.48068000
1769649300000,89106.72000000,89106.72000000,88613.09000000,88831.59000000,240.40111000
1769650200000,88831.50000000,88898.95000000,88735.60000000,88836.00000000,99.27102000
1769651100000,88836.00000000,88900.00000000,88548.87000000,88603.56000000,237.65827000
1769652000000,88603.56000000,88754.64000000,88461.53000000,88690.26000000,165.10170000
1769652900000,88690.26000000,88728.14000000,88569.77000000,88611.14000000,104.96207000
1769653800000,88611.14000000,88611.14000000,88022.09000000,88154.64000000,482.71454000
1769654700000,88154.64000000,88154.64000000,87704.00000000,87907.06000000,344.57330000
1769655600000,87907.05000000,88265.39000000,87771.30000000,88081.77000000,353.54524000
1769656500000,88081.77000000,88200.00000000,88000.00000000,88048.39000000,178.34288000
1769657400000,88048.39000000,88132.43000000,87960.35000000,88128.34000000,127.88441000
1769658300000,88128.33000000,88169.54000000,87987.20000000,88053.71000000,109.96181000
1769659200000,88053.71000000,88089.22000000,87964.40000000,87980.02000000,79.07718000
1769660100000,87980.02000000,88070.47000000,87901.23000000,88070.47000000,97.95234000
1769661000000,88070.47000000,88235.29000000,88070.47000000,88165.24000000,50.73898000
1769661900000,88165.24000000,88345.66000000,88165.23000000,88315.20000000,83.57530000
1769662800000,88315.20000000,88408.08000000,88273.53000000,88311.47000000,67.29196000
1769663700000,88311.46000000,88350.00000000,88192.08000000,88206.12000000,45.74254000
1769664600000,88206.13000000,88364.64000000,88206.12000000,88307.86000000,177.07634000
1769665500000,88307.86000000,88311.39000000,88142.66000000,88186.54000000,64.20271000
1769666400000,88186.53000000,88311.38000000,88168.90000000,88249.38000000,100.15296000
1769667300000,88249.38000000,88302.00000000,88193.65000000,88279.99000000,82.15334000
1769668200000,88279.99000000,88338.67000000,88262.32000000,88328.48000000,57.91439000
1769669100000,88328.48000000,88334.50000000,88255.01000000,88319.35000000,44.29693000
1769670000000,88319.35000000,88390.23000000,88306.08000000,88329.73000000,72.02681000
1769670900000,88329.74000000,88344.14000000,88250.00000000,88265.89000000,97.17806000
1769671800000,88265.90000000,88366.00000000,88250.00000000,88338.11000000,122.02058000
1769672700000,88338.10000000,88430.05000000,88286.26000000,88352.97000000,235.51069000
1769673600000,88352.96000000,88352.97000000,87950.00000000,87950.01000000,265.25693000
1769674500000,87950.01000000,88469.60000000,87907.80000000,88452.40000000,182.22605000
1769675400000,88452.40000000,88500.00000000,88099.57000000,88125.19000000,209.50143000
1769676300000,88125.20000000,88214.25000000,87931.94000000,88064.16000000,166.68821000
1769677200000,88064.16000000,88160.00000000,87993.60000000,87994.29000000,81.94405000
1769678100000,87994.28000000,88078.91000000,87994.28000000,88033.93000000,69.16190000
1769679000000,88033.94000000,88135.29000000,87972.71000000,88026.96000000,105.46468000
1769679900000,88026.95000000,88027.87000000,87892.00000000,87892.01000000,116.27702000
1769680800000,87892.00000000,88004.04000000,87850.00000000,87933.54000000,151.81152000
1769681700000,87933.53000000,88007.12000000,87898.09000000,87956.01000000,128.14110000
1769682600000,87956.01000000,87967.43000000,87911.17000000,87915.58000000,66.42355000
1769683500000,87915.58000000,88046.59000000,87832.18000000,87946.46000000,229.03944000
1769684400000,87946.47000000,88066.94000000,87836.39000000,88023.31000000,92.73063000
1769685300000,88023.32000000,88033.27000000,87785.26000000,87787.73000000,165.30970000
1769686200000,87787.73000000,87904.86000000,87767.46000000,87792.60000000,157.00606000
1769687100000,87792.61000000,87850.63000000,87750.01000000,87846.50000000,112.05877000
1769688000000,87846.50000000,88061.39000000,87817.97000000,88021.99000000,223.31491000
1769688900000,88022.00000000,88108.01000000,87940.68000000,87940.69000000,142.08525000
1769689800000,87940.69000000,88070.06000000,87835.93000000,88001.77000000,82.72944000
1769690700000,88001.77000000,88121.29000000,88001.70000000,88121.21000000,68.56153000
1769691600000,88121.21000000,88150.00000000,88085.89000000,88133.39000000,60.63926000
1769692500000,88133.39000000,88182.29000000,88085.90000000,88167.98000000,60.91286000
1769693400000,88167.98000000,88167.98000000,88060.16000000,88081.96000000,67.15529000
1769694300000,88081.97000000,88094.92000000,87951.67000000,88052.88000000,94.42511000
1769695200000,88052.87000000,88075.23000000,87952.63000000,87989.55000000,71.63984000
1769696100000,87989.55000000,88070.68000000,87816.01000000,87827.48000000,96.15533000
1769697000000,87827.47000000,87947.94000000,87555.00000000,87682.65000000,421.21291000
1769697900000,87682.65000000,87863.63000000,87008.00000000,87014.40000000,476.76573000
1769698800000,87014.40000000,87039.51000000,85300.00000000,85338.76000000,2674.72072000
1769699700000,85340.58000000,85804.82000000,85224.71000000,85454.87000000,2369.43368000
1769700600000,85454.87000000,85632.76000000,84425.00000000,84619.99000000,2193.99699000
1769701500000,84620.00000000,85150.00000000,84366.56000000,84934.02000000,1003.80501000
1769702400000,84934.02000000,84980.00000000,84425.68000000,84769.56000000,1215.07136000
1769703300000,84769.56000000,84929.00000000,84466.42000000,84504.71000000,614.42293000
1769704200000,84504.70000000,84813.60000000,84268.17000000,84621.58000000,1168.93604000
1769705100000,84621.57000000,85392.20000000,84588.44000000,85270.00000000,1078.32846000
1769706000000,85270.01000000,85470.01000000,85070.93000000,85236.58000000,633.65990000
1769706900000,85236.59000000,85638.30000000,85033.02000000,85059.53000000,755.33595000
1769707800000,85059.53000000,85141.57000000,84732.11000000,84880.32000000,437.69810000
1769708700000,84880.32000000,84915.53000000,84012.78000000,84261.66000000,825.98552000
1769709600000,84261.66000000,84630.55000000,84237.30000000,84523.51000000,304.28953000
1769710500000,84523.51000000,84554.30000000,83705.01000000,83881.48000000,1006.09732000
1769711400000,83881.49000000,84109.33000000,83600.00000000,84024.01000000,491.44051000
1769712300000,84024.01000000,84035.81000000,83415.00000000,83477.02000000,503.93956000
1769713200000,83477.02000000,83671.34000000,83383.33000000,83664.86000000,437.52809000
1769714100000,83664.86000000,83949.00000000,83553.78000000,83801.90000000,395.34618000
1769715000000,83801.90000000,84334.97000000,83801.89000000,84166.57000000,556.14756000
1769715900000,84166.57000000,84241.91000000,84000.00000000,84012.11000000,363.66342000
1769716800000,84012.11000000,84109.35000000,83903.70000000,83918.06000000,215.43684000
1769717700000,83918.07000000,84211.19000000,83918.06000000,84000.42000000,205.26559000
1769718600000,84000.43000000,84152.87000000,83824.90000000,84100.01000000,318.00645000
1769719500000,84100.00000000,84398.36000000,84024.78000000,84216.91000000,350.36226000
1769720400000,84216.91000000,84468.56000000,84200.00000000,84427.20000000,249.10897000
1769721300000,84427.20000000,84427.20000000,84230.00000000,84370.58000000,147.86058000
1769722200000,84370.58000000,84473.15000000,84289.01000000,84448.13000000,136.41281000
1769723100000,84448.14000000,84706.32000000,84442.81000000,84526.57000000,247.29237000
1769724000000,84526.57000000,84615.74000000,84306.24000000,84345.63000000,140.76705000
1769724900000,84345.63000000,84464.59000000,84345.63000000,84445.29000000,81.87176000
1769725800000,84445.30000000,84484.00000000,84389.59000000,84458.90000000,63.96518000
1769726700000,84458.90000000,84580.66000000,84398.67000000,84570.05000000,48.53494000
1769727600000,84570.04000000,84580.66000000,84445.70000000,84487.38000000,81.48479000
1769728500000,84487.38000000,84673.85000000,84468.50000000,84576.00000000,139.11939000
1769729400000,84575.99000000,84737.69000000,84575.99000000,84687.40000000,298.78731000
1769730300000,84687.40000000,84729.21000000,84640.37000000,84650.16000000,112.59940000
1769731200000,84650.16000000,84735.75000000,84533.77000000,84542.28000000,109.40135000
1769732100000,84542.27000000,84557.47000000,84319.99000000,84368.44000000,151.87210000
1769733000000,84368.44000000,84430.84000000,84268.00000000,84403.62000000,126.70751000
1769733900000,84403.62000000,84519.92000000,84100.00000000,84192.00000000,342.20395000
1769734800000,84192.00000000,84192.01000000,84000.44000000,84143.30000000,142.66872000
1769735700000,84143.31000000,84191.78000000,83500.00000000,83772.92000000,562.18923000
1769736600000,83772.92000000,83895.33000000,81118.00000000,82035.92000000,3869.56020000
1769737500000,82035.91000000,82544.30000000,81593.75000000,82468.02000000,1505.87008000
1769738400000,82468.01000000,82535.89000000,81889.52000000,81900.53000000,907.32151000
1769739300000,81900.53000000,82116.60000000,81225.01000000,81465.36000000,1174.29393000
1769740200000,81465.37000000,82117.27000000,81154.00000000,81984.95000000,1262.55785000
1769741100000,81984.95000000,82169.30000000,81886.72000000,82164.88000000,619.80755000
1769742000000,82164.88000000,82418.24000000,82036.35000000,82387.37000000,649.53735000
1769742900000,82387.36000000,82425.28000000,82222.65000000,82355.67000000,256.48854000
1769743800000,82355.67000000,82533.40000000,82355.66000000,82498.04000000,254.62665000
1769744700000,82498.04000000,82738.89000000,82437.30000000,82676.43000000,310.01661000
1769745600000,82676.42000000,83034.37000000,82676.42000000,83030.61000000,289.87563000
1769746500000,83030.62000000,83332.20000000,82950.62000000,83043.35000000,500.68934000
1769747400000,83043.35000000,83200.00000000,82900.01000000,82917.47000000,224.10191000
1769748300000,82917.46000000,83000.00000000,82884.00000000,82938.92000000,132.71099000
1769749200000,82938.92000000,83055.22000000,82903.23000000,82971.99000000,119.38941000
1769750100000,82971.99000000,83329.36000000,82928.81000000,83259.54000000,249.44257000
1769751000000,83259.54000000,83311.65000000,83107.41000000,83108.37000000,198.41513000
1769751900000,83108.36000000,83145.00000000,82910.00000000,82914.19000000,250.96048000
1769752800000,82914.20000000,82919.21000000,82764.95000000,82792.90000000,405.63535000
1769753700000,82792.91000000,82798.23000000,82376.47000000,82410.54000000,281.30467000
1769754600000,82410.53000000,82494.50000000,82161.12000000,82161.57000000,265.61011000
1769755500000,82161.57000000,82682.00000000,82056.08000000,82602.81000000,246.82011000
1769756400000,82602.81000000,83100.00000000,82602.80000000,82946.04000000,276.62640000
1769757300000,82946.04000000,83010.75000000,82669.62000000,82669.63000000,210.88680000
1769758200000,82669.63000000,82738.61000000,82483.27000000,82567.29000000,551.79264000
1769759100000,82567.30000000,82958.71000000,82550.53000000,82816.98000000,585.15668000
1769760000000,82816.98000000,82904.91000000,82602.53000000,82904.90000000,337.89710000
1769760900000,82904.91000000,82995.41000000,82699.99000000,82700.00000000,265.43477000
1769761800000,82700.00000000,82700.00000000,82438.80000000,82595.27000000,220.09847000
1769762700000,82595.27000000,82684.94000000,82494.40000000,82671.70000000,136.31207000
1769763600000,82671.70000000,82834.19000000,82603.81000000,82642.46000000,158.89006000
1769764500000,82642.45000000,82661.87000000,82216.27000000,82410.93000000,414.53546000
1769765400000,82410.92000000,82649.80000000,82410.92000000,82485.65000000,170.74824000
1769766300000,82485.64000000,82485.65000000,82160.00000000,82363.72000000,282.08649000
1769767200000,82363.71000000,82411.79000000,82172.02000000,82319.15000000,163.19571000
1769768100000,82319.15000000,82623.51000000,82245.37000000,82522.67000000,140.07834000
1769769000000,82522.67000000,82649.80000000,82498.00000000,82592.05000000,158.34889000
1769769900000,82592.04000000,82897.41000000,82569.88000000,82833.92000000,199.76746000
1769770800000,82833.92000000,82860.80000000,82741.39000000,82860.80000000,88.35428000
1769771700000,82860.79000000,82928.20000000,82700.27000000,82741.16000000,116.67200000
1769772600000,82741.15000000,82976.19000000,82731.12000000,82793.97000000,120.86845000
1769773500000,82793.97000000,83314.85000000,82682.15000000,83151.36000000,281.78830000
1769774400000,83151.36000000,83329.35000000,82933.28000000,82933.28000000,204.29594000
1769775300000,82933.29000000,82966.93000000,82650.00000000,82747.14000000,177.59508000
1769776200000,82747.15000000,82877.00000000,82675.80000000,82745.20000000,126.37135000
1769777100000,82745.20000000,82928.20000000,82709.96000000,82800.50000000,184.75383000
1769778000000,82800.49000000,82859.92000000,82552.00000000,82755.20000000,154.52396000
1769778900000,82755.20000000,82812.19000000,82653.84000000,82714.00000000,94.09681000
1769779800000,82714.00000000,83087.34000000,82421.64000000,82930.28000000,367.60276000
1769780700000,82930.28000000,82930.29000000,82638.00000000,82740.92000000,144.34832000
1769781600000,82740.93000000,83128.00000000,82738.68000000,82973.37000000,280.15154000
1769782500000,82973.38000000,83127.00000000,82944.01000000,82980.00000000,207.28993000
1769783400000,82979.99000000,83660.87000000,82784.00000000,83650.86000000,731.07432000
1769784300000,83650.86000000,83797.99000000,82897.43000000,83098.00000000,566.88535000
1769785200000,83098.00000000,83616.46000000,83017.33000000,83317.32000000,405.14420000
1769786100000,83317.32000000,83578.60000000,82610.00000000,82620.28000000,404.29156000
1769787000000,82620.27000000,83361.80000000,82382.01000000,83266.40000000,471.66836000
1769787900000,83266.39000000,83273.56000000,82853.23000000,82883.94000000,231.78724000
1769788800000,82882.84000000,83157.05000000,82701.90000000,83071.61000000,201.97176000
1769789700000,83071.60000000,83246.00000000,82549.35000000,83165.47000000,345.03338000
1769790600000,83165.47000000,83493.60000000,83060.00000000,83390.52000000,244.80399000
1769791500000,83390.51000000,83392.60000000,83050.65000000,83149.00000000,164.73645000
1769792400000,83149.00000000,83167.86000000,82641.60000000,82755.21000000,270.69004000
1769793300000,82755.20000000,83475.80000000,82641.60000000,83385.68000000,365.76524000
1769794200000,83385.68000000,83385.68000000,82870.00000000,83158.85000000,282.93118000
1769795100000,83158.86000000,83232.50000000,82931.18000000,82943.23000000,174.70858000
1769796000000,82943.23000000,83236.70000000,82758.00000000,82871.83000000,283.42580000
1769796900000,82871.83000000,82892.00000000,81871.37000000,82496.94000000,758.69765000
1769797800000,82496.95000000,83160.71000000,82189.40000000,83134.78000000,437.18652000
1769798700000,83134.78000000,84160.00000000,83046.50000000,83931.13000000,734.46006000
1769799600000,83931.13000000,84372.72000000,83917.36000000,84141.58000000,536.63377000
1769800500000,84141.59000000,84516.91000000,84096.37000000,84311.99000000,381.00008000
1769801400000,84311.99000000,84570.00000000,84133.11000000,84249.99000000,447.38091000
1769802300000,84249.98000000,84621.16000000,84122.89000000,84242.99000000,486.83060000
1769803200000,84243.00000000,84256.64000000,83667.72000000,83899.57000000,318.18314000
1769804100000,83899.58000000,84185.39000000,83539.20000000,83954.01000000,564.43473000
1769805000000,83954.01000000,84299.99000000,83554.00000000,83965.15000000,1094.92756000
1769805900000,83965.15000000,84111.98000000,83700.55000000,83906.34000000,413.08445000
1769806800000,83906.34000000,84056.06000000,83790.44000000,84050.17000000,170.51789000
1769807700000,84050.17000000,84523.11000000,84050.16000000,84264.38000000,379.45388000
1769808600000,84264.39000000,84411.68000000,84044.74000000,84222.77000000,136.92967000
1769809500000,84222.78000000,84416.00000000,84137.20000000,84273.70000000,149.04300000
1769810400000,84273.71000000,84327.06000000,84009.75000000,84009.75000000,124.10844000
1769811300000,84009.76000000,84109.47000000,83918.42000000,83941.70000000,123.05320000
1769812200000,83941.70000000,84083.10000000,83939.09000000,83989.99000000,98.43032000
1769813100000,83990.00000000,84229.00000000,83950.28000000,84219.99000000,108.91023000
1769814000000,84220.00000000,84227.71000000,83933.82000000,84011.60000000,130.27682000
1769814900000,84011.60000000,84202.59000000,83978.48000000,84030.00000000,89.49671000
1769815800000,84029.99000000,84232.00000000,84000.00000000,84231.99000000,69.01794000
1769816700000,84232.00000000,84298.96000000,84200.00000000,84260.49000000,68.22595000
1769817600000,84260.50000000,84260.50000000,84110.00000000,84174.74000000,98.83872000
1769818500000,84174.74000000,84243.15000000,84112.71000000,84173.76000000,95.98326000
1769819400000,84173.76000000,84270.02000000,84120.50000000,84245.13000000,64.20219000
1769820300000,84245.14000000,84245.14000000,84014.01000000,84067.83000000,121.97348000
1769821200000,84067.83000000,84266.22000000,84067.82000000,84215.79000000,86.57998000
1769822100000,84215.79000000,84246.73000000,84131.91000000,84132.26000000,121.58517000
1769823000000,84132.25000000,84132.26000000,83908.00000000,84048.11000000,174.02582000
1769823900000,84048.11000000,84048.11000000,83944.54000000,83999.99000000,92.60426000
1769824800000,84000.00000000,84048.11000000,83925.08000000,84021.50000000,125.57852000
1769825700000,84021.50000000,84027.02000000,83844.40000000,83892.92000000,116.39043000
1769826600000,83892.92000000,84160.36000000,83815.02000000,84138.66000000,183.18388000
1769827500000,84138.67000000,84183.42000000,84112.66000000,84130.01000000,89.65068000
1769828400000,84130.01000000,84227.79000000,84120.50000000,84177.46000000,102.04574000
1769829300000,84177.46000000,84232.00000000,84146.21000000,84152.91000000,94.73090000
1769830200000,84152.90000000,84193.34000000,84061.09000000,84084.52000000,90.27554000
1769831100000,84084.51000000,84090.32000000,84022.69000000,84022.69000000,69.69099000
1769832000000,84022.70000000,84097.48000000,84022.69000000,84097.47000000,57.71139000
1769832900000,84097.48000000,84146.22000000,84000.00000000,84146.22000000,45.37963000
1769833800000,84146.22000000,84146.22000000,84061.22000000,84061.23000000,64.41417000
1769834700000,84061.22000000,84066.00000000,83941.43000000,83992.45000000,46.76254000
1769835600000,83992.44000000,84020.32000000,83922.47000000,84020.31000000,34.26011000
1769836500000,84020.32000000,84020.32000000,83903.70000000,83998.59000000,116.20439000
1769837400000,83998.59000000,84097.37000000,83998.59000000,84017.15000000,61.96973000
1769838300000,84016.90000000,84052.77000000,83986.00000000,84000.01000000,37.19162000
1769839200000,84000.01000000,84050.51000000,83914.00000000,83990.57000000,44.57835000
1769840100000,83990.57000000,84011.49000000,83638.40000000,83670.65000000,223.88371000
1769841000000,83670.65000000,83777.50000000,83670.64000000,83774.72000000,68.55228000
1769841900000,83774.71000000,83848.39000000,83688.10000000,83786.09000000,70.31890000
1769842800000,83786.09000000,83805.02000000,83693.67000000,83749.53000000,74.05923000
1769843700000,83749.53000000,83779.98000000,83683.25000000,83700.16000000,48.90641000
1769844600000,83700.16000000,83720.01000000,83404.67000000,83482.07000000,289.77437000
1769845500000,83482.07000000,83573.19000000,83482.06000000,83546.81000000,65.97889000
1769846400000,83546.82000000,83629.08000000,83182.75000000,83351.72000000,193.03093000
1769847300000,83351.72000000,83357.75000000,83054.36000000,83097.99000000,206.88474000
1769848200000,83097.99000000,83110.52000000,82560.75000000,82789.98000000,481.06438000
1769849100000,82789.99000000,83236.55000000,82714.00000000,83074.07000000,261.89534000
1769850000000,83074.08000000,83290.08000000,83067.88000000,83140.01000000,173.65735000
1769850900000,83140.01000000,83178.63000000,82894.00000000,83021.63000000,98.97472000
1769851800000,83021.62000000,83300.00000000,83021.62000000,83214.57000000,104.04661000
1769852700000,83214.58000000,83228.25000000,83088.89000000,83109.10000000,94.41039000
1769853600000,83109.10000000,83167.93000000,82960.00000000,83004.38000000,72.16167000
1769854500000,83004.39000000,83071.70000000,82917.32000000,83055.34000000,71.34935000
1769855400000,83055.33000000,83203.26000000,83030.01000000,83179.99000000,308.88646000
1769856300000,83180.00000000,83194.44000000,83070.30000000,83160.00000000,62.73506000
1769857200000,83160.00000000,83160.00000000,82986.02000000,83019.99000000,96.08280000
1769858100000,83020.00000000,83081.90000000,83000.00000000,83000.01000000,53.06905000
1769859000000,83000.00000000,83070.00000000,82973.00000000,82984.00000000,44.70753000
1769859900000,82984.00000000,83028.00000000,82851.97000000,83020.00000000,85.83251000
1769860800000,83020.00000000,83140.00000000,82802.00000000,82842.66000000,156.03562000
1769861700000,82842.66000000,83080.00000000,82842.65000000,82994.00000000,62.82628000
1769862600000,82994.00000000,82994.00000000,82808.88000000,82918.77000000,70.74115000
1769863500000,82918.77000000,82952.47000000,82720.00000000,82762.00000000,247.97269000
1769864400000,82761.99000000,82898.65000000,82694.00000000,82802.27000000,146.59045000
1769865300000,82802.26000000,82919.29000000,82780.00000000,82827.95000000,47.61462000
1769866200000,82827.94000000,82844.66000000,82478.59000000,82649.79000000,244.98496000
1769867100000,82649.78000000,82768.00000000,82590.00000000,82767.99000000,100.66851000
1769868000000,82768.00000000,82928.20000000,82342.87000000,82449.53000000,263.85332000
1769868900000,82449.54000000,82518.89000000,81299.98000000,81588.00000000,1624.04796000
1769869800000,81587.99000000,81634.24000000,80825.76000000,80995.78000000,1643.26795000
1769870700000,80995.79000000,81568.51000000,80888.00000000,81479.99000000,635.07174000
1769871600000,81480.00000000,81789.68000000,81190.00000000,81265.88000000,603.43870000
1769872500000,81265.88000000,81342.99000000,81088.00000000,81315.28000000,423.55193000
1769873400000,81315.28000000,81379.04000000,81169.37000000,81343.35000000,270.43189000
1769874300000,81343.34000000,81522.83000000,81235.80000000,81302.15000000,270.73155000
1769875200000,81302.16000000,81444.26000000,80701.66000000,80992.49000000,557.92493000
1769876100000,80992.48000000,82200.00000000,80500.00000000,81113.08000000,1742.45537000
1769877000000,81113.09000000,81279.96000000,80924.04000000,80980.76000000,517.88799000
1769877900000,80980.76000000,81039.30000000,80098.01000000,80365.04000000,2295.29589000
1769878800000,80365.05000000,80550.74000000,78159.90000000,78846.77000000,4129.31419000
1769879700000,78852.22000000,79426.64000000,78637.54000000,79120.10000000,1082.94586000
1769880600000,79120.10000000,79293.30000000,78506.66000000,78907.28000000,764.24861000
1769881500000,78907.28000000,79107.33000000,78654.00000000,78893.92000000,692.75966000
1769882400000,78893.92000000,79143.64000000,78579.24000000,78622.96000000,424.72332000
1769883300000,78622.95000000,78664.73000000,78000.00000000,78436.94000000,860.14051000
1769884200000,78436.94000000,78729.43000000,75719.90000000,77540.28000000,4653.93953000
1769885100000,77557.19000000,78307.79000000,77098.95000000,78038.38000000,1844.51975000
1769886000000,78038.39000000,78576.30000000,77794.21000000,78226.24000000,889.01655000
1769886900000,78226.24000000,78384.90000000,77810.23000000,77982.54000000,560.21857000
1769887800000,77982.54000000,78061.12000000,77194.00000000,77520.01000000,574.36384000
1769888700000,77520.01000000,78000.00000000,77454.00000000,77750.01000000,439.86098000
1769889600000,77750.01000000,77948.51000000,77500.00000000,77532.16000000,405.84609000
1769890500000,77532.16000000,78141.95000000,77371.11000000,77382.96000000,318.18293000
1769891400000,77382.97000000,77569.45000000,77092.34000000,77517.04000000,402.39664000
1769892300000,77517.04000000,78094.47000000,77324.88000000,77999.03000000,252.07751000
1769893200000,77999.02000000,78170.19000000,77618.63000000,77670.56000000,365.02533000
1769894100000,77670.57000000,77962.00000000,77372.69000000,77836.34000000,348.28968000
1769895000000,77836.34000000,78269.00000000,77726.82000000,78166.41000000,312.38335000
1769895900000,78166.40000000,78365.02000000,78088.01000000,78292.00000000,304.86824000
1769896800000,78292.00000000,78499.94000000,78158.40000000,78186.56000000,271.05387000
1769897700000,78186.56000000,78353.55000000,78080.00000000,78341.23000000,185.85076000
1769898600000,78341.23000000,78427.73000000,78056.96000000,78097.96000000,299.57552000
1769899500000,78097.97000000,78261.46000000,78000.00000000,78155.17000000,145.95729000
1769900400000,78155.16000000,78353.82000000,78078.67000000,78227.88000000,290.24910000
